elo_h,elo_a,elo_diff,laplace_proba_h,laplace_proba_a,laplace_proba_diff,sum_previous_pm_h,sum_previous_pm_a,sum_previous_pm_diff,streak_h,streak_a,streak_diff,lsr_h,lsr_a,lsr_diff
1501.5396689856573,1623.2636907980143,-121.72402181235702,0.4444444444444444,0.6,-0.15555555555555556,-12.0,-26.0,14.0,-1.0,-3.0,2.0,20.0,29.0,-9.0
1387.154038639419,1452.1829574123678,-65.02891877294883,0.3684210526315789,0.42105263157894735,-0.05263157894736842,-14.0,39.0,-53.0,-1.0,5.0,-6.0,2.0,10.0,-8.0
1486.140680160287,1605.318338110239,-119.17765794995194,0.43243243243243246,0.5526315789473685,-0.12019914651493602,-9.0,-39.0,30.0,-1.0,-4.0,3.0,20.0,30.0,-10.0
1635.320103711523,1516.5487559654525,118.77134774607043,0.6388888888888888,0.4594594594594595,0.17942942942942935,-44.0,-11.0,-33.0,-2.0,-4.0,2.0,24.0,18.0,6.0
1513.9919667510362,1541.2270712632792,-27.23510451224297,0.5428571428571428,0.5128205128205128,0.03003663003663004,-12.0,-9.0,-3.0,-4.0,0.0,-4.0,7.0,22.0,-15.0
1632.8821926184914,1490.915744020896,141.96644859759544,0.5,0.5277777777777778,-0.02777777777777779,-44.0,5.0,-49.0,1.0,0.0,1.0,27.0,6.0,21.0
1489.0840079540617,1457.5480885147106,31.53591943935112,0.4864864864864865,0.40540540540540543,0.08108108108108109,8.0,-22.0,30.0,-3.0,-3.0,0.0,15.0,8.0,7.0
1628.1303238467915,1546.8768898251976,81.25343402159388,0.6388888888888888,0.5135135135135135,0.12537537537537535,36.0,14.0,22.0,4.0,0.0,4.0,21.0,28.0,-7.0
1516.168287881908,1329.2006696859492,186.96761819595895,0.4444444444444444,0.2564102564102564,0.18803418803418803,4.0,-51.0,55.0,5.0,-5.0,10.0,19.0,3.0,16.0
1399.8582489936366,1594.8773079773803,-195.01905898374366,0.35135135135135137,0.5526315789473685,-0.2012802275960171,-34.0,40.0,-74.0,-1.0,7.0,-8.0,9.0,26.0,-17.0
1518.6818129662713,1529.1525083449235,-10.47069537865218,0.4594594594594595,0.6052631578947368,-0.14580369843527735,8.0,3.0,5.0,4.0,-3.0,7.0,19.0,16.0,3.0
1481.900263855214,1564.6034346275835,-82.7031707723695,0.5263157894736842,0.5641025641025641,-0.037786774628879916,12.0,32.0,-20.0,5.0,3.0,2.0,5.0,13.0,-8.0
1638.6626796233845,1596.6650495857125,41.997630037672025,0.6111111111111112,0.6486486486486487,-0.037537537537537524,-7.0,44.0,-51.0,0.0,6.0,-6.0,29.0,11.0,18.0
1332.1118776894243,1504.2490046675268,-172.13712697810251,0.2972972972972973,0.5,-0.2027027027027027,-36.0,-27.0,-9.0,-4.0,-8.0,4.0,1.0,12.0,-11.0
1399.3277436203302,1655.6399464111446,-256.31220279081435,0.2894736842105263,0.6486486486486487,-0.35917496443812236,-25.0,60.0,-85.0,0.0,8.0,-8.0,14.0,17.0,-3.0
1534.6204652763543,1542.6976768838615,-8.077211607507252,0.5,0.5,0.0,13.0,-1.0,14.0,0.0,-3.0,3.0,22.0,28.0,-6.0
1643.637914742938,1520.5985727379611,123.03934200497679,0.6216216216216216,0.5555555555555556,0.06606606606606602,22.0,-5.0,27.0,2.0,-1.0,3.0,29.0,7.0,22.0
1517.5851878604622,1596.2031564280712,-78.61796856760907,0.5128205128205128,0.5384615384615384,-0.02564102564102566,0.0,-45.0,45.0,-4.0,-3.0,-1.0,12.0,30.0,-18.0
1488.1449872354035,1638.9380013955576,-150.79301416015414,0.4358974358974359,0.6578947368421053,-0.2219973009446694,-37.0,26.0,-63.0,-6.0,4.0,-10.0,18.0,21.0,-3.0
1556.5165275128813,1562.4545816727668,-5.938054159885496,0.55,0.5128205128205128,0.03717948717948727,10.0,12.0,-2.0,1.0,1.0,0.0,13.0,28.0,-15.0
1489.9871709699162,1495.2558618424548,-5.2686908725386274,0.5384615384615384,0.4473684210526316,0.09109311740890685,8.0,3.0,5.0,4.0,1.0,3.0,5.0,20.0,-15.0
1389.312267044103,1478.6215930787478,-89.30932603464476,0.28205128205128205,0.42105263157894735,-0.1390013495276653,-21.0,1.0,-22.0,-1.0,0.0,-1.0,14.0,8.0,6.0
1665.6554229873718,1387.4510312761288,278.20439171124303,0.6578947368421053,0.34210526315789475,0.31578947368421056,74.0,-26.0,100.0,8.0,-2.0,10.0,17.0,9.0,8.0
1636.0222645444271,1468.0105033900245,168.01176115440262,0.5128205128205128,0.47368421052631576,0.03913630229419701,0.0,-2.0,2.0,3.0,-6.0,9.0,27.0,15.0,12.0
1548.8257842732282,1499.0085370379666,49.817247235261675,0.6153846153846154,0.4473684210526316,0.16801619433198384,-19.0,5.0,-24.0,-2.0,0.0,-2.0,16.0,19.0,-3.0
1614.2616934291352,1494.409087281102,119.85260614803315,0.631578947368421,0.45,0.181578947368421,-59.0,86.0,-145.0,-4.0,8.0,-12.0,24.0,10.0,14.0
1403.5584531560028,1653.7737375934237,-250.2152844374209,0.42105263157894735,0.6923076923076923,-0.27125506072874495,-11.0,51.0,-62.0,-3.0,3.0,-6.0,4.0,23.0,-19.0
1514.863560487449,1517.1592053583777,-2.2956448709287542,0.4878048780487805,0.5405405405405406,-0.052735662491760094,-5.0,-29.0,24.0,-4.0,-3.0,-1.0,22.0,7.0,15.0
1498.1678119780631,1491.0046986800787,7.16311329798441,0.45,0.5263157894736842,-0.07631578947368417,-12.0,18.0,-30.0,-4.0,-1.0,-3.0,18.0,6.0,12.0
1372.6069503462963,1647.0772821225214,-274.47033177622507,0.275,0.631578947368421,-0.356578947368421,-31.0,7.0,-38.0,-5.0,1.0,-6.0,14.0,29.0,-15.0
1495.3269097765544,1582.285852700601,-86.9589429240466,0.4358974358974359,0.525,-0.08910256410256412,11.0,25.0,-14.0,4.0,5.0,-1.0,8.0,28.0,-20.0
1553.634687287725,1588.2292680502117,-34.59458076248666,0.625,0.525,0.09999999999999998,-16.0,-39.0,23.0,-2.0,-2.0,0.0,16.0,30.0,-14.0
1308.3445994639358,1494.9064902409896,-186.5618907770538,0.275,0.47619047619047616,-0.20119047619047614,-75.0,-15.0,-60.0,-7.0,-7.0,0.0,1.0,22.0,-21.0
1376.6120923205272,1656.424933407917,-279.81284108738987,0.375,0.6410256410256411,-0.2660256410256411,-27.0,45.0,-72.0,-3.0,4.0,-7.0,2.0,29.0,-27.0
1616.131888030029,1640.9667284526033,-24.834840422574416,0.575,0.675,-0.10000000000000009,35.0,6.0,29.0,7.0,1.0,6.0,26.0,23.0,3.0
1628.915176652898,1536.6852564850471,92.22992016785088,0.6410256410256411,0.5365853658536586,0.10444027517198251,10.0,5.0,5.0,2.0,0.0,2.0,21.0,13.0,8.0
1492.511834677096,1485.2430013784258,7.268833298670188,0.5365853658536586,0.5128205128205128,0.023764853033145794,30.0,14.0,16.0,3.0,-1.0,4.0,5.0,6.0,-1.0
1587.7199555488703,1656.5607938957376,-68.84083834686726,0.625,0.65,-0.025000000000000022,-1.0,53.0,-54.0,1.0,6.0,-5.0,11.0,17.0,-6.0
1616.8527504728397,1504.8613164806009,111.99143399223885,0.6153846153846154,0.45,0.1653846153846154,15.0,17.0,-2.0,2.0,0.0,2.0,25.0,19.0,6.0
1409.2495902069986,1490.9171622105068,-81.66757200350821,0.425,0.43902439024390244,-0.014024390243902451,11.0,62.0,-51.0,-2.0,5.0,-7.0,4.0,10.0,-6.0
1632.8893414498805,1560.4300529482584,72.45928850162204,0.65,0.6341463414634146,0.01585365853658538,34.0,-3.0,37.0,1.0,1.0,0.0,21.0,16.0,5.0
1474.0759257809004,1528.7342213684572,-54.65829558755672,0.425,0.5365853658536586,-0.11158536585365858,-26.0,30.0,-56.0,-6.0,2.0,-8.0,20.0,12.0,8.0
1632.8739253300917,1363.2592990609007,269.6146262691909,0.65,0.2682926829268293,0.38170731707317074,-7.0,-44.0,37.0,1.0,-6.0,7.0,24.0,14.0,10.0
1503.5320960392019,1487.5215051078253,16.010590931376555,0.45,0.475,-0.024999999999999967,23.0,-24.0,47.0,6.0,-4.0,10.0,8.0,15.0,-7.0
1382.7088327804966,1374.745545014203,7.963287766293661,0.325,0.27906976744186046,0.04593023255813955,-49.0,-8.0,-41.0,-4.0,3.0,-7.0,9.0,3.0,6.0
1528.1843108877345,1507.6556413372175,20.528669550516952,0.4634146341463415,0.4883720930232558,-0.024957458876914307,25.0,6.0,19.0,1.0,-4.0,5.0,19.0,22.0,-3.0
1596.9695892634973,1570.2097956834311,26.759793580066116,0.5609756097560976,0.6097560975609756,-0.04878048780487798,-3.0,-8.0,5.0,4.0,-2.0,6.0,26.0,11.0,15.0
1514.841992076133,1509.0871607583272,5.754831317805838,0.5384615384615384,0.4634146341463415,0.07504690431519695,-9.0,20.0,-29.0,1.0,5.0,-4.0,7.0,8.0,-1.0
1388.4516547514856,1660.129027219135,-271.6773724676493,0.34146341463414637,0.6829268292682927,-0.34146341463414637,-21.0,14.0,-35.0,-2.0,2.0,-4.0,9.0,23.0,-14.0
1526.065040691175,1481.9664403887,44.098600302475006,0.5116279069767442,0.4634146341463415,0.04821327283040272,-61.0,-25.0,-36.0,-6.0,-4.0,-2.0,13.0,15.0,-2.0
1498.2710360309397,1389.4084281685862,108.86260786235357,0.5476190476190477,0.2857142857142857,0.261904761904762,24.0,-10.0,34.0,3.0,-3.0,6.0,5.0,14.0,-9.0
1417.3077977546254,1602.2798388430078,-184.9720410883824,0.43902439024390244,0.5714285714285714,-0.13240418118466896,12.0,2.0,10.0,-2.0,4.0,-6.0,4.0,26.0,-22.0
1594.3658534053948,1674.0709537611767,-79.70510035578195,0.5238095238095238,0.6585365853658537,-0.13472706155632985,13.0,51.0,-38.0,4.0,6.0,-2.0,28.0,17.0,11.0
1482.85895466288,1564.8995461039206,-82.04059144104053,0.42857142857142855,0.5952380952380952,-0.16666666666666669,40.0,-29.0,69.0,3.0,-4.0,7.0,10.0,11.0,-1.0
1546.7897506036877,1606.7247962224062,-59.935045618718505,0.5476190476190477,0.6341463414634146,-0.08652729384436697,39.0,-30.0,69.0,5.0,0.0,5.0,12.0,24.0,-12.0
1494.6106381509942,1393.2824101832596,101.32822796773462,0.525,0.38095238095238093,0.1440476190476191,-12.0,-22.0,10.0,-2.0,-2.0,0.0,7.0,2.0,5.0
1637.2383764201425,1529.318514683466,107.91986173667647,0.6585365853658537,0.47619047619047616,0.18234610917537752,48.0,36.0,12.0,3.0,8.0,-5.0,21.0,8.0,13.0
1668.4079239742134,1379.002757122923,289.40516685129046,0.6585365853658537,0.3333333333333333,0.3252032520325204,62.0,-33.0,95.0,7.0,-5.0,12.0,29.0,9.0,20.0
1577.2805173483916,1428.3109882026172,148.96952914577446,0.5116279069767442,0.4523809523809524,0.05924695459579182,17.0,31.0,-14.0,3.0,0.0,3.0,28.0,4.0,24.0
1472.972895395149,1389.4724009287133,83.50049446643561,0.4878048780487805,0.37209302325581395,0.11571185479296653,-5.0,-27.0,22.0,-3.0,-2.0,-1.0,6.0,2.0,4.0
1462.531301175103,1385.7303927197572,76.80090845534573,0.42857142857142855,0.27906976744186046,0.1495016611295681,6.0,-23.0,29.0,-3.0,-5.0,2.0,20.0,14.0,6.0
1499.376872145853,1576.289165559612,-76.91229341375902,0.4666666666666667,0.627906976744186,-0.16124031007751938,-1.0,15.0,-16.0,-4.0,5.0,-9.0,22.0,16.0,6.0
1498.4206474055404,1283.986123295073,214.43452411046746,0.5365853658536586,0.2619047619047619,0.27468060394889665,12.0,-61.0,73.0,-2.0,-9.0,7.0,7.0,1.0,6.0
1465.8656649133475,1530.402670970849,-64.53700605750146,0.4186046511627907,0.46511627906976744,-0.046511627906976716,-5.0,12.0,-17.0,0.0,2.0,-2.0,10.0,19.0,-9.0
1640.9327293595993,1562.4500616381833,78.48266772141596,0.6666666666666666,0.5,0.16666666666666663,56.0,-31.0,87.0,3.0,-4.0,7.0,21.0,30.0,-9.0
1672.8108869677258,1581.892835853453,90.91805111427266,0.6976744186046512,0.6046511627906976,0.09302325581395354,-3.0,6.0,-9.0,3.0,-1.0,4.0,23.0,11.0,12.0
1355.9223846782188,1522.1848853492406,-166.26250067102183,0.2608695652173913,0.4883720930232558,-0.2275025278058645,-81.0,29.0,-110.0,-3.0,3.0,-6.0,3.0,18.0,-15.0
1525.6241617440091,1583.0793786084007,-57.45521686439156,0.46511627906976744,0.5454545454545454,-0.08033826638477798,14.0,-37.0,51.0,5.0,-1.0,6.0,8.0,26.0,-18.0
1606.610094430701,1425.2761580574838,181.33393637321728,0.6190476190476191,0.4418604651162791,0.17718715393134,41.0,49.0,-8.0,3.0,1.0,2.0,25.0,4.0,21.0
1450.3795843854466,1568.362307958389,-117.9827235729424,0.47619047619047616,0.6136363636363636,-0.13744588744588748,-2.0,12.0,-14.0,-4.0,2.0,-6.0,6.0,16.0,-10.0
1511.717154490711,1558.2178750791657,-46.50072058845467,0.4772727272727273,0.4888888888888889,-0.01161616161616158,24.0,-41.0,65.0,4.0,-4.0,8.0,18.0,30.0,-12.0
1507.303729747076,1412.0657119384157,95.23801780866029,0.4782608695652174,0.38636363636363635,0.09189723320158105,4.0,-5.0,9.0,-1.0,2.0,-3.0,22.0,2.0,20.0
1376.0729798909217,1565.0566316716452,-188.98365178072345,0.3181818181818182,0.4883720930232558,-0.17019027484143762,-10.0,-21.0,11.0,-4.0,-4.0,0.0,9.0,27.0,-18.0
1512.7992187503273,1645.164915918617,-132.36569716828967,0.5111111111111111,0.6744186046511628,-0.1633074935400517,-46.0,73.0,-119.0,-5.0,3.0,-8.0,13.0,21.0,-8.0
1522.8140533379715,1450.0783942531289,72.73565908484261,0.45454545454545453,0.45454545454545453,0.0,20.0,35.0,-15.0,2.0,2.0,0.0,19.0,4.0,15.0
1434.8283788952344,1601.0282443414128,-166.19986544617836,0.46511627906976744,0.5555555555555556,-0.09043927648578814,-37.0,-38.0,1.0,-7.0,-1.0,-6.0,6.0,26.0,-20.0
1470.8980423721016,1508.3354014398928,-37.43735906779125,0.45454545454545453,0.4772727272727273,-0.022727272727272763,27.0,-16.0,43.0,-1.0,3.0,-4.0,20.0,15.0,5.0
1511.2230398897432,1581.807858235056,-70.5848183453129,0.48936170212765956,0.6046511627906976,-0.11528946066303808,10.0,13.0,-3.0,2.0,0.0,2.0,22.0,25.0,-3.0
1587.77290409261,1632.5435541813063,-44.77065008869636,0.5333333333333333,0.6363636363636364,-0.10303030303030303,11.0,-19.0,30.0,1.0,3.0,-2.0,28.0,24.0,4.0
1476.3156522596287,1671.3377012062147,-195.02204894658598,0.5333333333333333,0.6744186046511628,-0.14108527131782944,3.0,51.0,-48.0,-2.0,7.0,-9.0,5.0,29.0,-24.0
1377.3636515227586,1697.3274106466845,-319.9637591239259,0.26666666666666666,0.7111111111111111,-0.4444444444444445,-22.0,64.0,-86.0,-3.0,8.0,-11.0,14.0,23.0,-9.0
1518.8233049599864,1583.9135134486012,-65.09020848861473,0.4888888888888889,0.6222222222222222,-0.13333333333333336,16.0,7.0,9.0,4.0,3.0,1.0,18.0,16.0,2.0
1670.6380338711824,1472.376870601873,198.26116326930946,0.6511627906976745,0.4666666666666667,0.1844961240310078,23.0,60.0,-37.0,2.0,5.0,-3.0,17.0,4.0,13.0
1500.5155769892274,1577.7076721470764,-77.19209515784905,0.4444444444444444,0.5,-0.05555555555555558,-3.0,4.0,-7.0,-1.0,-3.0,2.0,19.0,27.0,-8.0
1660.1296028911763,1408.1464017957485,251.98320109542783,0.6818181818181818,0.37777777777777777,0.304040404040404,98.0,-20.0,118.0,6.0,0.0,6.0,21.0,2.0,19.0
1497.834531777768,1279.6624266877343,218.1721050900337,0.5,0.25,0.25,-48.0,-81.0,33.0,-5.0,-7.0,2.0,13.0,1.0,12.0
1369.5812675953425,1705.1097945741005,-335.528526978758,0.2608695652173913,0.717391304347826,-0.45652173913043476,-14.0,51.0,-65.0,-3.0,8.0,-11.0,14.0,23.0,-9.0
1576.3098934751445,1589.6417514092443,-13.331857934099844,0.6086956521739131,0.6,0.008695652173913104,-3.0,-1.0,-2.0,1.0,0.0,1.0,16.0,11.0,5.0
1455.6330500099523,1569.773106045098,-114.14005603514579,0.4222222222222222,0.4888888888888889,-0.06666666666666665,-48.0,-12.0,-36.0,-5.0,-5.0,0.0,10.0,27.0,-17.0
1625.4829630647398,1463.9085550744496,161.57440799029018,0.6222222222222222,0.5217391304347826,0.10048309178743964,-38.0,-12.0,-26.0,0.0,-3.0,3.0,24.0,5.0,19.0
1491.0601758506702,1277.517857462249,213.54231838842134,0.4444444444444444,0.24444444444444444,0.19999999999999998,0.0,-91.0,91.0,-2.0,-7.0,5.0,8.0,1.0,7.0
1526.4269249334432,1493.7806851311236,32.64623980231954,0.5,0.4791666666666667,0.020833333333333315,17.0,-8.0,25.0,4.0,-2.0,6.0,18.0,22.0,-4.0
1661.9290028393991,1455.1581214501362,206.77088138926297,0.6888888888888889,0.4888888888888889,0.2,70.0,13.0,57.0,6.0,-3.0,9.0,21.0,6.0,15.0
1499.9791010032534,1615.8653331540024,-115.88623215074904,0.5106382978723404,0.6222222222222222,-0.11158392434988185,4.0,26.0,-22.0,-3.0,5.0,-8.0,13.0,25.0,-12.0
1628.3356834740464,1475.5237758676435,152.81190760640288,0.6304347826086957,0.45652173913043476,0.17391304347826092,4.0,25.0,-21.0,3.0,3.0,0.0,24.0,20.0,4.0
1514.8891807614557,1484.342728035497,30.546452725958716,0.4897959183673469,0.5,-0.010204081632653073,1.0,7.0,-6.0,1.0,-4.0,5.0,22.0,13.0,9.0
1541.0452699193663,1439.9258171939764,101.11945272538992,0.5531914893617021,0.41304347826086957,0.14014801110083258,17.0,-47.0,64.0,1.0,-6.0,7.0,12.0,10.0,2.0
1580.698501786511,1534.7143344042026,45.98416738230844,0.5319148936170213,0.5,0.03191489361702127,-53.0,16.0,-69.0,-2.0,5.0,-7.0,26.0,15.0,11.0
1275.3217248787898,1362.295245290496,-86.9735204117062,0.2391304347826087,0.2553191489361702,-0.01618871415356149,-82.0,-55.0,-27.0,-6.0,-7.0,1.0,1.0,14.0,-13.0
1712.395816878947,1585.480338861074,126.91547801787306,0.723404255319149,0.5,0.22340425531914898,58.0,0.0,58.0,8.0,-1.0,9.0,23.0,27.0,-4.0
1502.4276209695024,1472.5454483103015,29.882172659200933,0.4791666666666667,0.44680851063829785,0.032358156028368834,-9.0,5.0,-14.0,-2.0,1.0,-3.0,18.0,20.0,-2.0
1547.8267984292822,1631.5441065056687,-83.71730807638642,0.46808510638297873,0.6222222222222222,-0.1541371158392435,-66.0,-22.0,-44.0,-3.0,-1.0,-2.0,30.0,17.0,13.0
1556.234695749368,1517.9920793318213,38.24261641754674,0.5106382978723404,0.5416666666666666,-0.031028368794326244,20.0,10.0,10.0,5.0,1.0,4.0,15.0,12.0,3.0
1578.8126637090932,1582.1040519851567,-3.2913882760635715,0.6041666666666666,0.48936170212765956,0.11480496453900707,5.0,11.0,-6.0,0.0,0.0,0.0,16.0,27.0,-11.0
1536.6106927180087,1502.5765337320988,34.034158985909926,0.5777777777777777,0.48936170212765956,0.08841607565011816,88.0,62.0,26.0,7.0,6.0,1.0,7.0,4.0,3.0
1406.3470018475257,1563.478099138333,-157.13109729080725,0.3695652173913043,0.574468085106383,-0.2049028677150787,-15.0,-21.0,6.0,1.0,0.0,1.0,2.0,11.0,-9.0
1474.0699528049001,1690.7844002047573,-216.71444739985714,0.44680851063829785,0.6956521739130435,-0.2488436632747456,-15.0,63.0,-78.0,-6.0,6.0,-12.0,8.0,29.0,-21.0
1667.0933150379674,1455.959730295781,211.13358474218649,0.7021276595744681,0.5,0.2021276595744681,57.0,-59.0,116.0,6.0,-7.0,13.0,21.0,5.0,16.0
1559.1781404413457,1607.0625301951648,-47.88438975381905,0.5208333333333334,0.5416666666666666,-0.02083333333333326,-50.0,41.0,-91.0,-3.0,4.0,-7.0,26.0,28.0,-2.0
1362.73231494424,1479.1170608554387,-116.3847459111987,0.3191489361702128,0.4897959183673469,-0.17064698219713414,-50.0,-12.0,-38.0,-5.0,-3.0,-2.0,9.0,13.0,-4.0
1520.114847941514,1623.42906284428,-103.31421490276603,0.5,0.6086956521739131,-0.10869565217391308,29.0,-33.0,62.0,3.0,-4.0,7.0,22.0,17.0,5.0
1467.3050062954019,1715.7721037548642,-248.46709745946237,0.4375,0.7291666666666666,-0.29166666666666663,-9.0,53.0,-62.0,-1.0,8.0,-9.0,20.0,23.0,-3.0
1507.668062984402,1258.5236290971925,249.14443388720952,0.4897959183673469,0.23404255319148937,0.25575336517585756,10.0,-79.0,89.0,0.0,-6.0,6.0,18.0,1.0,17.0
1555.941842090671,1453.7363433232802,102.20549876739074,0.4791666666666667,0.4897959183673469,-0.010629251700680242,-47.0,-76.0,29.0,0.0,-7.0,7.0,30.0,5.0,25.0
1541.7592297354422,1644.5736759688953,-102.81444623345305,0.5869565217391305,0.6382978723404256,-0.05134135060129508,68.0,3.0,65.0,7.0,6.0,1.0,7.0,25.0,-18.0
1561.2911589971357,1379.0933410720934,182.19781792504227,0.5208333333333334,0.2708333333333333,0.25000000000000006,44.0,-45.0,89.0,8.0,-4.0,12.0,15.0,14.0,1.0
1566.3208229122108,1494.733191178538,71.58763173367288,0.5306122448979592,0.5,0.030612244897959218,-13.0,-19.0,6.0,-1.0,-2.0,1.0,26.0,13.0,13.0
1559.7363005419259,1678.887461293622,-119.15116075169612,0.4897959183673469,0.6808510638297872,-0.1910551454624403,-54.0,54.0,-108.0,-1.0,4.0,-5.0,30.0,29.0,1.0
1602.0268359474753,1639.5738412547087,-37.54700530723335,0.5,0.6170212765957447,-0.11702127659574468,29.0,-23.0,52.0,4.0,-4.0,8.0,27.0,17.0,10.0
1599.9198477242996,1553.2728784765502,46.64696924774944,0.5306122448979592,0.5625,-0.03188775510204078,15.0,-54.0,69.0,2.0,-3.0,5.0,28.0,11.0,17.0
1669.3167020104681,1497.4279967146654,171.88870529580277,0.7083333333333334,0.4791666666666667,0.22916666666666669,51.0,58.0,-7.0,6.0,6.0,0.0,21.0,4.0,17.0
1456.994333901844,1512.9356160840537,-55.94128218220976,0.42857142857142855,0.5306122448979592,-0.10204081632653067,-21.0,-11.0,-10.0,-4.0,-1.0,-3.0,20.0,12.0,8.0
1328.7502030586832,1623.5104440414548,-294.7602409827716,0.26,0.625,-0.365,-51.0,-13.0,-38.0,-6.0,-1.0,-5.0,3.0,24.0,-21.0
1256.697290308142,1509.4944017734524,-252.7971114653103,0.22916666666666666,0.5,-0.27083333333333337,-68.0,14.0,-82.0,-6.0,0.0,-6.0,1.0,18.0,-17.0
1411.671670270059,1726.0827761484222,-314.4111058783633,0.375,0.7346938775510204,-0.35969387755102045,-11.0,44.0,-55.0,0.0,9.0,-9.0,2.0,23.0,-21.0
1421.435670290937,1347.1161846211407,74.31948566979622,0.4583333333333333,0.3125,0.14583333333333331,6.0,-47.0,53.0,-3.0,-6.0,3.0,6.0,9.0,-3.0
1522.0323257989053,1536.4730065048118,-14.440680705906516,0.46808510638297873,0.5102040816326531,-0.04211897524967434,7.0,38.0,-31.0,-1.0,4.0,-5.0,19.0,15.0,4.0
1548.397001170044,1644.6923491351793,-96.2953479651353,0.5510204081632653,0.6938775510204082,-0.1428571428571429,-47.0,37.0,-84.0,-3.0,2.0,-5.0,11.0,21.0,-10.0
1568.8507255493482,1400.0788917937305,168.77183375561776,0.5,0.28,0.21999999999999997,-23.0,-37.0,14.0,1.0,-1.0,2.0,30.0,14.0,16.0
1544.054410447856,1467.859560020771,76.19485042708516,0.52,0.4375,0.08250000000000002,-31.0,21.0,-52.0,-5.0,0.0,-5.0,26.0,10.0,16.0
1604.795725030806,1711.6748575205784,-106.87913248977247,0.54,0.72,-0.17999999999999994,13.0,18.0,-5.0,2.0,6.0,-4.0,28.0,23.0,5.0
1583.3291288971755,1659.9405710170504,-76.61144211987494,0.4897959183673469,0.6530612244897959,-0.16326530612244894,-6.0,-5.0,-1.0,0.0,-1.0,1.0,27.0,29.0,-2.0
1269.5726114704516,1490.253926603665,-220.68131513321327,0.24489795918367346,0.4489795918367347,-0.20408163265306123,-38.0,19.0,-57.0,-4.0,1.0,-5.0,1.0,10.0,-9.0
1484.7473237472427,1342.8034827596755,141.94384098756723,0.46,0.30612244897959184,0.15387755102040818,-5.0,-61.0,56.0,0.0,-6.0,6.0,8.0,9.0,-1.0
1522.0523495899542,1530.1880835973357,-8.135734007381416,0.4897959183673469,0.5,-0.010204081632653073,41.0,16.0,25.0,6.0,1.0,5.0,4.0,15.0,-11.0
1426.0795888979028,1457.9090781224986,-31.829489224595818,0.3877551020408163,0.49019607843137253,-0.10244097639055622,1.0,-55.0,56.0,-1.0,-3.0,2.0,2.0,5.0,-3.0
1660.7385720081431,1658.2715483050085,2.4670237031346005,0.6458333333333334,0.625,0.02083333333333337,24.0,-8.0,32.0,10.0,0.0,10.0,25.0,17.0,8.0
1425.7483721524022,1507.802671301772,-82.05429914936985,0.46938775510204084,0.5,-0.030612244897959162,9.0,30.0,-21.0,-3.0,0.0,-3.0,6.0,22.0,-16.0
1536.5961490587888,1339.6630663291169,196.93308272967192,0.5192307692307693,0.3,0.21923076923076928,4.0,-39.0,43.0,3.0,-5.0,8.0,13.0,9.0,4.0
1258.1883048515217,1559.1973762382252,-301.00907138670345,0.24,0.5882352941176471,-0.3482352941176471,-22.0,13.0,-35.0,-5.0,-2.0,-3.0,1.0,16.0,-15.0
1571.6036040191836,1521.660043864962,49.943560154221586,0.5098039215686274,0.5098039215686274,0.0,13.0,-15.0,28.0,3.0,-6.0,9.0,30.0,26.0,4.0
1397.326013323895,1520.350055455908,-123.02404213201294,0.27450980392156865,0.46938775510204084,-0.1948779511804722,-52.0,23.0,-75.0,0.0,1.0,-1.0,14.0,19.0,-5.0
1702.909642251928,1513.0746588753582,189.83498337656988,0.7058823529411765,0.5294117647058824,0.17647058823529416,-1.0,-35.0,34.0,3.0,-5.0,8.0,23.0,12.0,11.0
1652.3983344799735,1320.1208238578186,332.277510622155,0.6122448979591837,0.2549019607843137,0.35734293717487,-2.0,-40.0,38.0,1.0,-7.0,8.0,17.0,3.0,14.0
1591.2477009568408,1486.6034301304164,104.64427082642442,0.5,0.45098039215686275,0.04901960784313725,10.0,15.0,-5.0,2.0,-1.0,3.0,27.0,20.0,7.0
1451.1849418234451,1638.7909206244185,-187.6059788009734,0.4807692307692308,0.64,-0.15923076923076923,-48.0,37.0,-85.0,-3.0,4.0,-7.0,5.0,24.0,-19.0
1337.2729270248337,1549.964017317029,-212.6910902921952,0.29411764705882354,0.5,-0.20588235294117646,-64.0,39.0,-103.0,-4.0,2.0,-6.0,9.0,30.0,-21.0
1499.7337502380556,1543.2996305671168,-43.5658803290612,0.49056603773584906,0.5192307692307693,-0.028664731494920215,21.0,6.0,15.0,1.0,-3.0,4.0,22.0,26.0,-4.0
1677.9533184046793,1487.8877401778013,190.06557822687796,0.6923076923076923,0.47058823529411764,0.22171945701357465,-16.0,-4.0,-12.0,-1.0,0.0,-1.0,23.0,8.0,15.0
1527.3582041749153,1513.1747304439496,14.183473730965716,0.5094339622641509,0.5714285714285714,-0.061994609164420456,26.0,23.0,3.0,4.0,0.0,4.0,18.0,7.0,11.0
1625.5833596647208,1538.030982722607,87.55237694211382,0.6,0.5384615384615384,0.06153846153846154,-2.0,-30.0,28.0,0.0,-1.0,1.0,17.0,12.0,5.0
1433.8172932161187,1482.8519466441492,-49.034653428030424,0.48,0.4423076923076923,0.03769230769230769,2.0,11.0,-9.0,-3.0,-1.0,-2.0,6.0,20.0,-14.0
1406.5511393123443,1616.1540877530472,-209.6029484407029,0.28846153846153844,0.5576923076923077,-0.2692307692307693,-25.0,13.0,-38.0,3.0,4.0,-1.0,14.0,28.0,-14.0
